prop0;prop1;prop2;allprop;;
2.053994417190551758e+00;7.657209014892578125e+01;-2.559088170528411865e-01;2.168560266494750977e+00;7.659826660156250000e+01;-2.432128340005874634e-01
3.386121511459350586e+00;7.602310180664062500e+01;-2.560276985168457031e-01;3.417898178100585938e+00;7.543598937988281250e+01;-2.476160228252410889e-01
3.586473941802978516e+00;7.299459838867187500e+01;-2.606582045555114746e-01;3.198510646820068359e+00;7.243618774414062500e+01;-2.490148246288299561e-01
3.397657394409179688e+00;7.607383728027343750e+01;-2.474037706851959229e-01;3.410568714141845703e+00;7.537374114990234375e+01;-2.502817213535308838e-01
2.318973779678344727e+00;7.551484680175781250e+01;-2.434556186199188232e-01;3.025139808654785156e+00;7.502829742431640625e+01;-2.406141310930252075e-01
1.924891948699951172e+00;7.247599029541015625e+01;-2.491552829742431641e-01;2.925438880920410156e+00;7.183751678466796875e+01;-2.422025799751281738e-01
2.844680070877075195e+00;7.494155120849609375e+01;-2.402403801679611206e-01;2.892982482910156250e+00;7.438559722900390625e+01;-2.429293543100357056e-01
2.481272935867309570e+00;7.194337463378906250e+01;-2.471479475498199463e-01;2.827302455902099609e+00;7.147721099853515625e+01;-2.439195960760116577e-01
2.717371463775634766e+00;7.589054107666015625e+01;-2.534885108470916748e-01;2.184472799301147461e+00;7.534431457519531250e+01;-2.431311905384063721e-01
2.740217924118041992e+00;7.851734161376953125e+01;-2.402600646018981934e-01;2.360271930694580078e+00;7.904849243164062500e+01;-2.411075234413146973e-01
4.164130687713623047e+00;7.942014312744140625e+01;-2.552193999290466309e-01;3.164016723632812500e+00;7.803088378906250000e+01;-2.479630708694458008e-01
3.287518501281738281e+00;7.549662780761718750e+01;-2.492716908454895020e-01;3.181030035018920898e+00;7.526507568359375000e+01;-2.473603188991546631e-01
3.458572149276733398e+00;7.250651550292968750e+01;-2.592791020870208740e-01;3.135120868682861328e+00;7.238252258300781250e+01;-2.487587332725524902e-01
3.802855014801025391e+00;7.605407714843750000e+01;-2.549517154693603516e-01;3.303467750549316406e+00;7.541926574707031250e+01;-2.465762346982955933e-01
2.478887557983398438e+00;7.571972656250000000e+01;-2.302527725696563721e-01;2.992615699768066406e+00;7.399950408935546875e+01;-2.391587793827056885e-01
2.485725879669189453e+00;7.903330993652343750e+01;-2.393178641796112061e-01;2.693361997604370117e+00;7.773234558105468750e+01;-2.412868738174438477e-01
2.038855075836181641e+00;7.588588714599609375e+01;-2.293442189693450928e-01;2.997503280639648438e+00;7.424922180175781250e+01;-2.371068596839904785e-01
2.747519493103027344e+00;8.505850982666015625e+01;-2.381060421466827393e-01;2.489264965057373047e+00;8.396427917480468750e+01;-2.423293441534042358e-01
2.536747932434082031e+00;7.557807922363281250e+01;-2.534083724021911621e-01;2.299706459045410156e+00;7.500452423095703125e+01;-2.422394305467605591e-01
2.799520254135131836e+00;7.892614746093750000e+01;-2.408815175294876099e-01;2.667285919189453125e+00;7.749229431152343750e+01;-2.437697052955627441e-01
3.642630100250244141e+00;7.552590179443359375e+01;-2.378396093845367432e-01;3.242348432540893555e+00;7.422148895263671875e+01;-2.392714917659759521e-01
2.469428777694702148e+00;8.601439666748046875e+01;-2.402321249246597290e-01;2.402935266494750977e+00;8.537512207031250000e+01;-2.405803799629211426e-01
2.555922269821166992e+00;7.034500885009765625e+01;-2.691134810447692871e-01;3.618074417114257812e+00;6.837123870849609375e+01;-2.581181526184082031e-01
2.953571319580078125e+00;8.032639312744140625e+01;-2.418415099382400513e-01;2.884955406188964844e+00;8.033650970458984375e+01;-2.423607110977172852e-01
3.228372812271118164e+00;7.860126495361328125e+01;-2.429034709930419922e-01;3.430531978607177734e+00;7.787094116210937500e+01;-2.444805502891540527e-01
3.328758478164672852e+00;8.035734558105468750e+01;-2.409137487411499023e-01;3.327627897262573242e+00;7.906728363037109375e+01;-2.448028028011322021e-01
3.073652267456054688e+00;7.800538635253906250e+01;-2.633594274520874023e-01;3.321768283843994141e+00;7.706333160400390625e+01;-2.547616660594940186e-01
3.617537736892700195e+00;7.987618255615234375e+01;-2.362173944711685181e-01;3.154447555541992188e+00;7.939075469970703125e+01;-2.375338971614837646e-01
2.747081518173217773e+00;7.749878692626953125e+01;-2.524469792842864990e-01;2.922083854675292969e+00;7.676731109619140625e+01;-2.407776415348052979e-01
3.060585021972656250e+00;7.456259918212890625e+01;-2.510135471820831299e-01;3.319195985794067383e+00;7.433709716796875000e+01;-2.465609014034271240e-01
2.547649860382080078e+00;7.607692718505859375e+01;-2.478181421756744385e-01;3.476270198822021484e+00;7.537738037109375000e+01;-2.403746247291564941e-01
2.633769512176513672e+00;7.354487609863281250e+01;-2.432980239391326904e-01;3.560892820358276367e+00;7.340840911865234375e+01;-2.450476437807083130e-01
2.655238628387451172e+00;7.446101379394531250e+01;-2.590529918670654297e-01;3.678444147109985352e+00;7.324057006835937500e+01;-2.451688051223754883e-01
2.890937805175781250e+00;7.090261077880859375e+01;-2.466679066419601440e-01;3.708145618438720703e+00;6.996559906005859375e+01;-2.435730993747711182e-01
2.517422199249267578e+00;7.027591705322265625e+01;-2.641169428825378418e-01;3.570180416107177734e+00;6.925426483154296875e+01;-2.562128901481628418e-01
3.282999753952026367e+00;7.274157714843750000e+01;-2.434474825859069824e-01;3.624583482742309570e+00;7.109510040283203125e+01;-2.466224581003189087e-01
3.182622671127319336e+00;6.864601135253906250e+01;-2.518875300884246826e-01;4.275835514068603516e+00;6.654737091064453125e+01;-2.577721476554870605e-01
3.046575307846069336e+00;6.736175537109375000e+01;-2.642714381217956543e-01;3.373740434646606445e+00;6.666919708251953125e+01;-2.628264725208282471e-01
2.552081346511840820e+00;8.100022888183593750e+01;-2.429191172122955322e-01;2.480747699737548828e+00;8.015976715087890625e+01;-2.406387031078338623e-01
2.545782566070556641e+00;7.457759857177734375e+01;-2.465365380048751831e-01;2.682848215103149414e+00;7.346854400634765625e+01;-2.403405606746673584e-01
3.355179548263549805e+00;8.145610046386718750e+01;-2.568515539169311523e-01;2.965487241744995117e+00;7.997155761718750000e+01;-2.442321330308914185e-01
3.501273632049560547e+00;8.427412414550781250e+01;-2.378457188606262207e-01;2.738481760025024414e+00;8.378634643554687500e+01;-2.386406809091567993e-01
3.334806919097900391e+00;7.847165679931640625e+01;-2.406195253133773804e-01;2.951707363128662109e+00;7.786642456054687500e+01;-2.379885911941528320e-01
3.390312910079956055e+00;8.195679473876953125e+01;-2.337019443511962891e-01;2.840972900390625000e+00;8.192543792724609375e+01;-2.362337559461593628e-01
3.386392593383789062e+00;7.829452514648437500e+01;-2.414642274379730225e-01;2.832426548004150391e+00;7.771646118164062500e+01;-2.377850115299224854e-01
2.591874361038208008e+00;8.487339782714843750e+01;-2.391005754470825195e-01;2.354466915130615234e+00;8.419304656982421875e+01;-2.408296465873718262e-01
3.820453882217407227e+00;7.861441040039062500e+01;-2.321442365646362305e-01;3.259483575820922852e+00;7.804365539550781250e+01;-2.368895709514617920e-01
2.217448949813842773e+00;8.195451354980468750e+01;-2.538494765758514404e-01;1.976415276527404785e+00;8.213066864013671875e+01;-2.408284395933151245e-01
2.783752918243408203e+00;7.812809753417968750e+01;-2.435814142227172852e-01;2.435774803161621094e+00;7.813241577148437500e+01;-2.375405728816986084e-01
2.437638521194458008e+00;7.535923767089843750e+01;-2.556690871715545654e-01;2.329070568084716797e+00;7.505094146728515625e+01;-2.414905130863189697e-01
3.013288736343383789e+00;7.189462280273437500e+01;-2.598847746849060059e-01;3.252311229705810547e+00;7.096659851074218750e+01;-2.470560371875762939e-01
2.103929042816162109e+00;7.887189483642578125e+01;-2.418257296085357666e-01;2.524271249771118164e+00;7.795334625244140625e+01;-2.398617565631866455e-01
3.658169746398925781e+00;7.564504241943359375e+01;-2.418680787086486816e-01;3.002210140228271484e+00;7.471615600585937500e+01;-2.427957057952880859e-01
3.163810014724731445e+00;7.207369232177734375e+01;-2.631932199001312256e-01;3.292406320571899414e+00;7.032063293457031250e+01;-2.499584555625915527e-01
2.178286314010620117e+00;7.938382720947265625e+01;-2.370929270982742310e-01;2.742636203765869141e+00;7.957241821289062500e+01;-2.294832766056060791e-01
2.245309829711914062e+00;7.586910247802734375e+01;-2.371540814638137817e-01;3.658061504364013672e+00;7.378356933593750000e+01;-2.461501657962799072e-01
3.795113325119018555e+00;8.140000915527343750e+01;-2.566392421722412109e-01;3.938294172286987305e+00;7.955628204345703125e+01;-2.565085291862487793e-01
3.353569269180297852e+00;8.292373657226562500e+01;-2.397177517414093018e-01;2.955875873565673828e+00;8.197861480712890625e+01;-2.401140928268432617e-01
4.660315036773681641e+00;7.833155059814453125e+01;-2.521153688430786133e-01;4.535861015319824219e+00;7.662532043457031250e+01;-2.560887038707733154e-01
3.361294269561767578e+00;8.054486846923828125e+01;-2.406342327594757080e-01;3.085108280181884766e+00;8.001423645019531250e+01;-2.408262789249420166e-01
3.549177646636962891e+00;7.515760803222656250e+01;-2.601130604743957520e-01;3.715672492980957031e+00;7.610038757324218750e+01;-2.527582645416259766e-01
3.378762722015380859e+00;7.621605682373046875e+01;-2.566111385822296143e-01;2.362146615982055664e+00;7.727170562744140625e+01;-2.482516467571258545e-01
4.177791118621826172e+00;7.074037933349609375e+01;-2.727554440498352051e-01;3.741147041320800781e+00;7.250028991699218750e+01;-2.685252130031585693e-01
3.598909854888916016e+00;7.552982330322265625e+01;-2.424603700637817383e-01;3.728251934051513672e+00;7.439965057373046875e+01;-2.590790987014770508e-01
3.267518520355224609e+00;7.017012023925781250e+01;-2.560591399669647217e-01;4.795107364654541016e+00;7.023470306396484375e+01;-2.697501182556152344e-01
2.617279767990112305e+00;7.520561981201171875e+01;-2.642598152160644531e-01;2.239378929138183594e+00;7.516916656494140625e+01;-2.471455782651901245e-01
3.529172897338867188e+00;6.967050933837890625e+01;-2.807198166847229004e-01;3.611157417297363281e+00;7.027407836914062500e+01;-2.673541307449340820e-01
3.124449729919433594e+00;7.581444549560546875e+01;-2.525545954704284668e-01;3.160284280776977539e+00;7.442737579345703125e+01;-2.450390607118606567e-01
4.395877361297607422e+00;7.035520172119140625e+01;-2.700013816356658936e-01;4.443369388580322266e+00;6.936167907714843750e+01;-2.659556269645690918e-01
3.309421777725219727e+00;7.842612457275390625e+01;-2.454612255096435547e-01;3.097092151641845703e+00;7.805559539794921875e+01;-2.409731745719909668e-01
2.933400392532348633e+00;7.685195159912109375e+01;-2.518755793571472168e-01;2.885441780090332031e+00;7.746791839599609375e+01;-2.468879222869873047e-01
3.671706676483154297e+00;7.553324127197265625e+01;-2.411856800317764282e-01;3.397441864013671875e+00;7.516596221923828125e+01;-2.388090044260025024e-01
3.362146139144897461e+00;7.147005462646484375e+01;-2.540142536163330078e-01;3.602429866790771484e+00;7.150207519531250000e+01;-2.480802237987518311e-01
3.186642169952392578e+00;7.734576416015625000e+01;-2.537299990653991699e-01;2.569916009902954102e+00;7.679135894775390625e+01;-2.385050654411315918e-01
2.926235198974609375e+00;7.304838562011718750e+01;-2.630533874034881592e-01;2.634324073791503906e+00;7.410614776611328125e+01;-2.488562166690826416e-01
3.583201646804809570e+00;7.063639068603515625e+01;-2.574990987777709961e-01;2.822602748870849609e+00;7.216688537597656250e+01;-2.468223571777343750e-01
3.726328849792480469e+00;7.129885864257812500e+01;-2.617846131324768066e-01;3.520356178283691406e+00;7.074342346191406250e+01;-2.471454441547393799e-01
2.672664642333984375e+00;7.369232177734375000e+01;-2.488948106765747070e-01;3.195609569549560547e+00;7.193219757080078125e+01;-2.377811819314956665e-01
2.603360176086425781e+00;6.895892333984375000e+01;-2.562072575092315674e-01;3.184724807739257812e+00;6.931296539306640625e+01;-2.473966777324676514e-01
3.363921880722045898e+00;7.052094268798828125e+01;-2.498222887516021729e-01;3.373631000518798828e+00;6.980105590820312500e+01;-2.425550371408462524e-01
2.961911201477050781e+00;6.877187347412109375e+01;-2.569493055343627930e-01;3.138463497161865234e+00;6.914807128906250000e+01;-2.491270899772644043e-01
3.848210096359252930e+00;6.587082672119140625e+01;-2.655838727951049805e-01;3.585585832595825195e+00;6.603973388671875000e+01;-2.504962384700775146e-01
2.368373870849609375e+00;6.593921661376953125e+01;-2.692855000495910645e-01;3.808762073516845703e+00;6.497239685058593750e+01;-2.521328330039978027e-01
2.580409765243530273e+00;8.184433746337890625e+01;-2.290471494197845459e-01;3.021294116973876953e+00;8.183653259277343750e+01;-2.313094437122344971e-01
2.981009483337402344e+00;7.933320617675781250e+01;-2.240266203880310059e-01;3.017394304275512695e+00;8.031632995605468750e+01;-2.347833961248397827e-01
2.646979570388793945e+00;7.682366943359375000e+01;-2.346797883510589600e-01;3.109091758728027344e+00;7.440019226074218750e+01;-2.442457377910614014e-01
2.328151702880859375e+00;7.746038055419921875e+01;-2.451660335063934326e-01;2.257514715194702148e+00;7.580216979980468750e+01;-2.377508431673049927e-01
3.193350315093994141e+00;8.155664825439453125e+01;-2.417771220207214355e-01;3.221698760986328125e+00;8.362879943847656250e+01;-2.468682229518890381e-01
1.764705419540405273e+00;8.349198150634765625e+01;-2.430466413497924805e-01;2.010577201843261719e+00;8.227992248535156250e+01;-2.360511720180511475e-01
1.716659784317016602e+00;8.497834014892578125e+01;-2.470643222332000732e-01;1.645321846008300781e+00;8.446344757080078125e+01;-2.428535819053649902e-01
1.481573224067687988e+00;8.469992828369140625e+01;-2.461538314819335938e-01;1.911205649375915527e+00;8.463673400878906250e+01;-2.393780946731567383e-01
2.503564596176147461e+00;7.935564422607421875e+01;-2.477725446224212646e-01;2.681783199310302734e+00;7.776139068603515625e+01;-2.424330711364746094e-01
2.896208524703979492e+00;7.619151306152343750e+01;-2.448712885379791260e-01;2.873562097549438477e+00;7.670449066162109375e+01;-2.439593970775604248e-01
5.564498901367187500e+00;7.670032501220703125e+01;-2.401461899280548096e-01;3.146230936050415039e+00;7.729024505615234375e+01;-2.407019436359405518e-01
2.880822658538818359e+00;7.665376281738281250e+01;-2.448989748954772949e-01;3.104067087173461914e+00;7.516215515136718750e+01;-2.446413636207580566e-01
3.113695859909057617e+00;7.454017639160156250e+01;-2.628354132175445557e-01;4.163437843322753906e+00;7.272054290771484375e+01;-2.585269510746002197e-01
3.392854452133178711e+00;7.131581878662109375e+01;-2.625432312488555908e-01;4.697103023529052734e+00;6.976551055908203125e+01;-2.664041817188262939e-01
3.326154708862304688e+00;7.657793426513671875e+01;-2.482665479183197021e-01;3.087247133255004883e+00;7.530752563476562500e+01;-2.483249604701995850e-01
6.142803668975830078e+00;7.657953643798828125e+01;-2.448526322841644287e-01;3.062358379364013672e+00;7.715160369873046875e+01;-2.457949221134185791e-01
3.675479173660278320e+00;7.540301513671875000e+01;-2.783182859420776367e-01;3.271613359451293945e+00;7.416133117675781250e+01;-2.561531066894531250e-01
8.453118801116943359e-01;9.075070953369140625e+01;-2.570109963417053223e-01;1.485700249671936035e+00;9.126292419433593750e+01;-2.397341430187225342e-01
1.566779613494873047e+00;8.585694122314453125e+01;-2.542146444320678711e-01;1.624629497528076172e+00;8.584696197509765625e+01;-2.399099767208099365e-01
3.747721910476684570e+00;8.511945343017578125e+01;-2.372023463249206543e-01;3.017618894577026367e+00;8.437708282470703125e+01;-2.482444345951080322e-01
3.699153900146484375e+00;8.402055358886718750e+01;-2.437690347433090210e-01;3.013339757919311523e+00;8.434796142578125000e+01;-2.497494816780090332e-01
3.524894952774047852e+00;7.809813690185546875e+01;-2.467724382877349854e-01;3.180244207382202148e+00;7.863989257812500000e+01;-2.529961168766021729e-01
4.242736816406250000e+00;7.896548461914062500e+01;-2.363674938678741455e-01;3.304430246353149414e+00;7.743538665771484375e+01;-2.500865459442138672e-01
1.854127883911132812e+00;7.983110809326171875e+01;-2.497443556785583496e-01;1.907940387725830078e+00;7.847322845458984375e+01;-2.368403077125549316e-01
3.725082874298095703e+00;7.904246520996093750e+01;-2.326443940401077271e-01;3.305681943893432617e+00;7.739268493652343750e+01;-2.475098222494125366e-01
1.269093751907348633e+00;8.643795013427734375e+01;-2.371474355459213257e-01;1.879836201667785645e+00;8.649546051025390625e+01;-2.353922426700592041e-01
