prop1;prop2;prop3;allprop
3.304;83.149;-0.295;[3.303905725479126, 83.14875793457031, -0.29534804821014404]
3.2;80.926;-0.287;[3.1996655464172363, 80.92558288574219, -0.28743141889572144]
2.875;83.843;-0.302;[2.8752377033233643, 83.84342956542969, -0.30192166566848755]
2.337;77.128;-0.297;[2.337045907974243, 77.1278076171875, -0.29669350385665894]
3.311;74.705;-0.278;[3.310742139816284, 74.7048568725586, -0.27771157026290894]
0.213;98.692;-0.316;[0.21250462532043457, 98.69169616699219, -0.31579869985580444]
1.474;92.384;-0.304;[1.4735006093978882, 92.38392639160156, -0.30441713333129883]
1.121;92.305;-0.303;[1.1209332942962646, 92.30476379394531, -0.3034921884536743]
0.903;92.4;-0.307;[0.9031226634979248, 92.40032196044922, -0.30677688121795654]
1.728;85.518;-0.277;[1.7282512187957764, 85.51811218261719, -0.2768537402153015]
1.779;86.317;-0.283;[1.7786149978637695, 86.31739044189453, -0.2832101583480835]
1.756;79.836;-0.277;[1.755873680114746, 79.83613586425781, -0.2771605849266052]
2.07;79.01;-0.275;[2.0700418949127197, 79.00952911376953, -0.27508288621902466]
2.835;79.528;-0.283;[2.835310459136963, 79.52767181396484, -0.2834963798522949]
2.61;82.762;-0.281;[2.610344171524048, 82.76155853271484, -0.28143310546875]
2.804;86.416;-0.296;[2.8041958808898926, 86.4159927368164, -0.2959124445915222]
4.96;78.009;-0.281;[4.960214614868164, 78.00935363769531, -0.2809237241744995]
4.13;80.102;-0.294;[4.129911422729492, 80.10185241699219, -0.2944567799568176]
4.576;74.652;-0.297;[4.575840950012207, 74.6517105102539, -0.2971618175506592]
2.521;79.452;-0.299;[2.5212619304656982, 79.452392578125, -0.29899436235427856]
3.871;74.641;-0.306;[3.871445894241333, 74.64096069335938, -0.30608224868774414]
4.211;77.105;-0.291;[4.211360931396484, 77.1053237915039, -0.2912560701370239]
2.537;78.259;-0.29;[2.537111520767212, 78.2593994140625, -0.289828896522522]
2.591;78.959;-0.304;[2.591359853744507, 78.95857238769531, -0.3036152124404907]
4.014;73.656;-0.299;[4.014233112335205, 73.65579986572266, -0.2987523078918457]
4.574;70.67;-0.289;[4.573951721191406, 70.66983795166016, -0.2888473868370056]
3.898;72.128;-0.289;[3.8981754779815674, 72.12821197509766, -0.2894054055213928]
4.36;67.187;-0.294;[4.359574794769287, 67.18663787841797, -0.2938247323036194]
3.404;78.426;-0.298;[3.404151678085327, 78.42574310302734, -0.2984326481819153]
2.606;74.275;-0.303;[2.606367588043213, 74.27535247802734, -0.3030792474746704]
2.63;73.919;-0.3;[2.6300160884857178, 73.91939544677734, -0.300054132938385]
2.908;70.714;-0.282;[2.9079031944274902, 70.71392822265625, -0.28198176622390747]
3.11;73.531;-0.297;[3.109926223754883, 73.53130340576172, -0.2968308925628662]
3.462;70.67;-0.285;[3.4618589878082275, 70.6695327758789, -0.28493213653564453]
4.159;66.876;-0.283;[4.159396171569824, 66.87615966796875, -0.28263169527053833]
3.294;71.104;-0.291;[3.2942168712615967, 71.10424041748047, -0.29051071405410767]
0.642;95.715;-0.302;[0.6423945426940918, 95.71495819091797, -0.30183786153793335]
3.738;77.135;-0.291;[3.737630844116211, 77.1349868774414, -0.2905874252319336]
4.257;76.777;-0.291;[4.257081031799316, 76.77671813964844, -0.2912105321884155]
3.169;90.631;-0.288;[3.168541431427002, 90.63091278076172, -0.28782641887664795]
3.017;84.24;-0.276;[3.01708984375, 84.23960876464844, -0.27647167444229126]
3.562;74.647;-0.281;[3.562488555908203, 74.64736938476562, -0.2814149856567383]
1.934;82.793;-0.268;[1.934217929840088, 82.7931900024414, -0.268333375453949]
1.998;82.177;-0.267;[1.9975917339324951, 82.17707061767578, -0.26733511686325073]
2.113;74.898;-0.261;[2.113308906555176, 74.89751434326172, -0.2612987756729126]
1.292;89.283;-0.282;[1.2924778461456299, 89.2828598022461, -0.28193068504333496]
1.255;89.835;-0.286;[1.2553426027297974, 89.83529663085938, -0.28570735454559326]
1.812;83.431;-0.274;[1.8118536472320557, 83.43147277832031, -0.2743828296661377]
1.608;86.334;-0.277;[1.6082477569580078, 86.33392333984375, -0.27726441621780396]
2.039;76.89;-0.274;[2.0385489463806152, 76.89019775390625, -0.2743750810623169]
2.654;68.307;-0.265;[2.65441632270813, 68.3069839477539, -0.2652367353439331]
1.216;85.829;-0.284;[1.2163033485412598, 85.82947540283203, -0.2836279273033142]
1.276;85.502;-0.283;[1.27602219581604, 85.50250244140625, -0.2834441661834717]
1.076;84.991;-0.278;[1.0760713815689087, 84.99103546142578, -0.27797991037368774]
1.783;78.712;-0.27;[1.7826206684112549, 78.71186065673828, -0.2698209285736084]
1.512;79.266;-0.281;[1.5116746425628662, 79.26640319824219, -0.28098154067993164]
1.971;72.545;-0.271;[1.97147536277771, 72.54547119140625, -0.271320104598999]
2.463;71.867;-0.26;[2.463336229324341, 71.86746215820312, -0.25993573665618896]
3.025;76.452;-0.274;[3.0254204273223877, 76.45186614990234, -0.27383238077163696]
2.707;83.871;-0.278;[2.7072432041168213, 83.87073516845703, -0.27826863527297974]
3.778;83.418;-0.277;[3.777639150619507, 83.41753387451172, -0.2773587703704834]
2.106;81.535;-0.276;[2.1062679290771484, 81.53457641601562, -0.27595996856689453]
0.202;95.323;-0.298;[0.2021174430847168, 95.32315063476562, -0.2975820302963257]
1.196;87.939;-0.286;[1.1962890625, 87.93919372558594, -0.28633278608322144]
1.863;81.249;-0.273;[1.8632583618164062, 81.2491455078125, -0.2733727693557739]
2.381;79.135;-0.262;[2.3814163208007812, 79.13504791259766, -0.26210659742355347]
1.727;82.224;-0.266;[1.7266905307769775, 82.22380065917969, -0.2657283544540405]
2.232;82.67;-0.274;[2.232363700866699, 82.6698989868164, -0.2740214467048645]
2.523;75.87;-0.267;[2.5231845378875732, 75.87026977539062, -0.26684093475341797]
0.304;96.233;-0.305;[0.30359530448913574, 96.23297119140625, -0.3048105835914612]
1.696;88.842;-0.279;[1.6957578659057617, 88.84197998046875, -0.27898597717285156]
2.0;82.587;-0.271;[1.9999992847442627, 82.58684539794922, -0.2708930969238281]
1.298;89.794;-0.288;[1.2976281642913818, 89.79412841796875, -0.2878720164299011]
1.823;83.119;-0.278;[1.8231170177459717, 83.11942291259766, -0.2781412601470947]
1.939;86.518;-0.282;[1.9386460781097412, 86.51848602294922, -0.28234875202178955]
0.818;93.408;-0.302;[0.8178789019584656, 93.4079360961914, -0.30175673961639404]
4.155;87.628;-0.286;[4.155498504638672, 87.62832641601562, -0.28623855113983154]
1.461;85.946;-0.285;[1.4607634544372559, 85.94557189941406, -0.2850237488746643]
4.197;80.687;-0.279;[4.196993350982666, 80.68690490722656, -0.27857333421707153]
0.981;86.933;-0.296;[0.980516791343689, 86.9333267211914, -0.2964645028114319]
3.831;81.422;-0.288;[3.8309743404388428, 81.42215728759766, -0.28841066360473633]
3.715;74.413;-0.289;[3.715031385421753, 74.41333770751953, -0.28856360912323]
4.298;73.683;-0.281;[4.297816753387451, 73.68255615234375, -0.28133827447891235]
3.922;84.547;-0.271;[3.922346830368042, 84.54733276367188, -0.27096062898635864]
3.457;84.195;-0.276;[3.4568979740142822, 84.19524383544922, -0.27568143606185913]
2.694;74.331;-0.287;[2.694413661956787, 74.33089447021484, -0.28686678409576416]
2.067;82.673;-0.28;[2.0673415660858154, 82.67337036132812, -0.27998799085617065]
1.675;82.726;-0.281;[1.6752355098724365, 82.72592163085938, -0.28126269578933716]
1.618;83.226;-0.284;[1.6182715892791748, 83.22588348388672, -0.2838022708892822]
1.182;89.729;-0.289;[1.1816378831863403, 89.72891998291016, -0.28874045610427856]
1.035;92.714;-0.282;[1.0345371961593628, 92.71353912353516, -0.2820529341697693]
1.974;82.239;-0.276;[1.9744822978973389, 82.2388687133789, -0.27581363916397095]
1.779;82.138;-0.273;[1.7786319255828857, 82.13772583007812, -0.27324390411376953]
1.229;88.99;-0.282;[1.2293578386306763, 88.98975372314453, -0.28242921829223633]
1.758;83.926;-0.284;[1.7582616806030273, 83.92633819580078, -0.2841072678565979]
1.429;83.825;-0.287;[1.429065465927124, 83.82498168945312, -0.28686147928237915]
2.044;76.5;-0.281;[2.0444459915161133, 76.49988555908203, -0.2812650799751282]
2.066;76.522;-0.28;[2.066429853439331, 76.52223205566406, -0.2803346514701843]
1.854;75.682;-0.276;[1.8544902801513672, 75.68206787109375, -0.27555280923843384]
2.522;81.911;-0.272;[2.5217740535736084, 81.9105453491211, -0.27191102504730225]
2.538;78.215;-0.274;[2.538058042526245, 78.21477508544922, -0.274139404296875]
2.763;81.266;-0.272;[2.763192653656006, 81.26578521728516, -0.271912157535553]
1.352;84.806;-0.282;[1.3519763946533203, 84.80570983886719, -0.2822723388671875]
2.096;80.943;-0.281;[2.0964009761810303, 80.94271850585938, -0.2805260419845581]
1.607;81.355;-0.276;[1.6065287590026855, 81.35494995117188, -0.2756524682044983]
2.01;81.799;-0.276;[2.009896993637085, 81.798583984375, -0.2763345241546631]
1.467;78.102;-0.281;[1.4668290615081787, 78.10208892822266, -0.2806527018547058]
1.473;78.184;-0.287;[1.4732093811035156, 78.18401336669922, -0.2871056795120239]
2.014;71.389;-0.274;[2.0144572257995605, 71.3885498046875, -0.2736009955406189]
1.932;77.829;-0.274;[1.9321715831756592, 77.82852935791016, -0.2741171717643738]
2.578;75.075;-0.263;[2.5778238773345947, 75.07547760009766, -0.2634953260421753]
2.515;71.254;-0.266;[2.514594078063965, 71.25373840332031, -0.26559150218963623]
2.569;74.286;-0.267;[2.5686914920806885, 74.286376953125, -0.26662003993988037]
1.511;86.954;-0.29;[1.5113706588745117, 86.95362091064453, -0.29018330574035645]
1.957;74.71;-0.276;[1.9567267894744873, 74.70990753173828, -0.2758617401123047]
1.128;87.366;-0.295;[1.1280925273895264, 87.36639404296875, -0.2948131561279297]
2.948;78.936;-0.274;[2.948232889175415, 78.9356918334961, -0.27370762825012207]
3.59;75.954;-0.273;[3.589582681655884, 75.9535903930664, -0.27268749475479126]
3.252;83.415;-0.271;[3.251779794692993, 83.41532135009766, -0.27086883783340454]
2.077;78.86;-0.274;[2.0770246982574463, 78.86031341552734, -0.27413445711135864]
3.637;75.008;-0.261;[3.6374239921569824, 75.00828552246094, -0.26109349727630615]
3.683;75.867;-0.266;[3.682873249053955, 75.86717224121094, -0.26643866300582886]
3.172;76.312;-0.275;[3.1717588901519775, 76.31216430664062, -0.2747148275375366]
3.163;80.398;-0.265;[3.162773847579956, 80.39814758300781, -0.2648530602455139]
1.813;73.007;-0.278;[1.8127233982086182, 73.0072250366211, -0.2777290940284729]
3.21;73.043;-0.265;[3.2101540565490723, 73.04288482666016, -0.2650151252746582]
2.859;72.827;-0.27;[2.859170913696289, 72.82748413085938, -0.2698928117752075]
3.743;67.942;-0.265;[3.7433383464813232, 67.9420394897461, -0.2649410367012024]
3.071;68.845;-0.271;[3.070856809616089, 68.8447265625, -0.2709479331970215]
2.386;73.945;-0.27;[2.385803461074829, 73.94451141357422, -0.2699480652809143]
0.242;95.082;-0.308;[0.24178838729858398, 95.08160400390625, -0.3084501624107361]
1.514;87.901;-0.292;[1.5139133930206299, 87.90113830566406, -0.29198455810546875]
1.954;82.008;-0.278;[1.95369291305542, 82.00775146484375, -0.2778027057647705]
2.137;74.696;-0.27;[2.1371853351593018, 74.69617462158203, -0.2697973847389221]
2.458;74.737;-0.271;[2.4581120014190674, 74.73684692382812, -0.27052128314971924]
0.336;93.871;-0.302;[0.33599787950515747, 93.87101745605469, -0.30195844173431396]
1.387;86.591;-0.28;[1.3868389129638672, 86.59129333496094, -0.2804256081581116]
1.203;87.739;-0.288;[1.2029144763946533, 87.73947143554688, -0.28806453943252563]
1.6;80.706;-0.284;[1.5996897220611572, 80.70589447021484, -0.28412818908691406]
2.138;81.709;-0.281;[2.1381192207336426, 81.7094955444336, -0.28127288818359375]
2.001;74.19;-0.269;[2.001187801361084, 74.19011688232422, -0.269375205039978]
1.72;74.033;-0.262;[1.7199597358703613, 74.03349304199219, -0.2618634104728699]
0.126;94.639;-0.311;[0.12609022855758667, 94.63916778564453, -0.31069672107696533]
1.257;87.472;-0.289;[1.2565219402313232, 87.47187805175781, -0.2894541621208191]
1.616;81.259;-0.281;[1.6161389350891113, 81.25865936279297, -0.2808448076248169]
1.825;81.107;-0.268;[1.825491189956665, 81.10651397705078, -0.26761919260025024]
1.321;87.311;-0.297;[1.3212571144104004, 87.31056213378906, -0.2970319390296936]
1.534;82.104;-0.286;[1.5340286493301392, 82.10419464111328, -0.28618699312210083]
1.027;87.913;-0.296;[1.0266810655593872, 87.91346740722656, -0.29639047384262085]
1.628;82.166;-0.282;[1.6277146339416504, 82.16650390625, -0.28175896406173706]
1.517;75.037;-0.272;[1.5173766613006592, 75.0370864868164, -0.2724300026893616]
1.581;75.027;-0.271;[1.581371784210205, 75.0273666381836, -0.2707803249359131]
1.802;74.858;-0.275;[1.802318811416626, 74.857666015625, -0.27487093210220337]
2.205;74.736;-0.272;[2.2051758766174316, 74.7355728149414, -0.2724534273147583]
0.887;92.361;-0.311;[0.886932909488678, 92.36132049560547, -0.3109062910079956]
1.605;84.666;-0.297;[1.6054799556732178, 84.66580200195312, -0.29673779010772705]
2.231;80.862;-0.286;[2.2313385009765625, 80.8621597290039, -0.28615397214889526]
1.977;77.14;-0.287;[1.9771192073822021, 77.14026641845703, -0.28736627101898193]
4.243;79.772;-0.287;[4.2430195808410645, 79.77220916748047, -0.28706222772598267]
2.371;82.463;-0.271;[2.3710176944732666, 82.46292877197266, -0.2708425521850586]
2.576;75.234;-0.265;[2.5759952068328857, 75.23430633544922, -0.26492857933044434]
1.534;89.882;-0.29;[1.5343763828277588, 89.88163757324219, -0.29043978452682495]
2.312;82.825;-0.274;[2.311901569366455, 82.82505798339844, -0.2740459442138672]
1.767;82.786;-0.282;[1.767479658126831, 82.78556823730469, -0.28170955181121826]
1.795;85.53;-0.285;[1.794722557067871, 85.5301742553711, -0.285358726978302]
1.704;82.263;-0.287;[1.7035963535308838, 82.26326751708984, -0.28662437200546265]
0.253;95.711;-0.307;[0.25336676836013794, 95.71104431152344, -0.3074074983596802]
1.779;85.807;-0.272;[1.779109239578247, 85.80680084228516, -0.2723214626312256]
1.2;89.096;-0.292;[1.1995389461517334, 89.09591674804688, -0.29239600896835327]
1.85;82.362;-0.277;[1.8497657775878906, 82.36177062988281, -0.2770029902458191]
2.137;76.369;-0.275;[2.1369006633758545, 76.36882781982422, -0.2753201127052307]
2.531;75.76;-0.271;[2.5309367179870605, 75.75997924804688, -0.2706698179244995]
1.809;81.325;-0.286;[1.8091893196105957, 81.32455444335938, -0.286098837852478]
0.228;95.109;-0.312;[0.22817730903625488, 95.10895538330078, -0.31249672174453735]
1.073;87.975;-0.295;[1.0726399421691895, 87.97470092773438, -0.2949643135070801]
1.368;88.233;-0.293;[1.3683043718338013, 88.23285675048828, -0.2926901578903198]
2.138;81.088;-0.273;[2.1384329795837402, 81.08798217773438, -0.2729532718658447]
2.354;81.622;-0.275;[2.3542494773864746, 81.62211608886719, -0.2748623490333557]
1.199;88.539;-0.299;[1.1994750499725342, 88.53946685791016, -0.2991245985031128]
1.743;81.819;-0.277;[1.743013858795166, 81.81945037841797, -0.2765519618988037]
2.899;74.474;-0.275;[2.8985910415649414, 74.4739990234375, -0.2754249572753906]
2.391;84.494;-0.271;[2.3908329010009766, 84.49365997314453, -0.2714107036590576]
1.708;88.164;-0.279;[1.7083990573883057, 88.1637191772461, -0.27869921922683716]
1.921;82.023;-0.279;[1.920928716659546, 82.0225601196289, -0.27930670976638794]
2.888;79.123;-0.269;[2.8876445293426514, 79.1231460571289, -0.2692890763282776]
2.705;71.884;-0.267;[2.705313205718994, 71.88349914550781, -0.26743823289871216]
2.813;86.17;-0.28;[2.813011884689331, 86.16995239257812, -0.28003591299057007]
3.418;82.732;-0.271;[3.418086528778076, 82.73157501220703, -0.27087879180908203]
3.239;78.58;-0.272;[3.2389285564422607, 78.58037567138672, -0.27176547050476074]
2.814;79.098;-0.275;[2.814375877380371, 79.09806823730469, -0.2750248908996582]
3.332;75.437;-0.275;[3.331878900527954, 75.43684387207031, -0.2745009660720825]
3.123;75.963;-0.268;[3.1227478981018066, 75.96344757080078, -0.26842254400253296]
2.768;76.611;-0.274;[2.7677433490753174, 76.61121368408203, -0.27432191371917725]
2.083;76.278;-0.279;[2.083156108856201, 76.27841186523438, -0.2791309952735901]
3.08;68.423;-0.268;[3.0804855823516846, 68.42345428466797, -0.26802921295166016]
1.547;88.795;-0.29;[1.546832799911499, 88.79475402832031, -0.29021286964416504]
1.607;88.231;-0.288;[1.6068115234375, 88.23137664794922, -0.2880067229270935]
2.088;81.792;-0.274;[2.0883259773254395, 81.79232025146484, -0.27364373207092285]
1.841;82.429;-0.282;[1.8405826091766357, 82.429443359375, -0.28216177225112915]
1.367;88.819;-0.295;[1.3674839735031128, 88.81901550292969, -0.29546815156936646]
2.062;85.138;-0.287;[2.062378168106079, 85.13818359375, -0.287367582321167]
2.091;75.224;-0.283;[2.0906143188476562, 75.224365234375, -0.28311628103256226]
1.469;86.215;-0.289;[1.4687483310699463, 86.21453094482422, -0.28943830728530884]
2.087;86.06;-0.277;[2.0866153240203857, 86.05976867675781, -0.2774931788444519]
1.968;78.88;-0.274;[1.967919111251831, 78.88021087646484, -0.27378028631210327]
1.018;86.692;-0.294;[1.0182666778564453, 86.69210815429688, -0.2937948703765869]
1.536;83.06;-0.286;[1.5355020761489868, 83.06004333496094, -0.2855139374732971]
1.431;80.015;-0.281;[1.4312825202941895, 80.01524353027344, -0.2813737988471985]
2.012;79.495;-0.275;[2.011791229248047, 79.49534606933594, -0.2749725580215454]
1.55;83.187;-0.272;[1.5500798225402832, 83.18666076660156, -0.2723764181137085]
1.909;79.028;-0.276;[1.9093925952911377, 79.02803039550781, -0.27598291635513306]
1.499;85.727;-0.283;[1.499245524406433, 85.7265396118164, -0.2828589677810669]
4.046;80.431;-0.277;[4.0464887619018555, 80.43123626708984, -0.27656471729278564]
4.15;73.274;-0.273;[4.150174140930176, 73.27359008789062, -0.27304643392562866]
0.713;92.793;-0.291;[0.7133291959762573, 92.79254913330078, -0.2908949851989746]
1.378;85.416;-0.285;[1.378389596939087, 85.41598510742188, -0.28499287366867065]
4.128;80.724;-0.276;[4.12773323059082, 80.72429656982422, -0.27612972259521484]
1.081;89.774;-0.278;[1.0812947750091553, 89.77396392822266, -0.27805137634277344]
4.122;80.854;-0.271;[4.121799468994141, 80.85427856445312, -0.27106523513793945]
1.102;85.886;-0.281;[1.1022155284881592, 85.88642883300781, -0.2807176113128662]
3.885;81.119;-0.273;[3.8845207691192627, 81.11924743652344, -0.2730861306190491]
3.978;77.298;-0.274;[3.9779322147369385, 77.29834747314453, -0.2742254137992859]
3.911;81.68;-0.277;[3.9105961322784424, 81.68025207519531, -0.27717095613479614]
4.138;77.999;-0.272;[4.138359546661377, 77.99868774414062, -0.27149999141693115]
1.294;79.115;-0.281;[1.2935502529144287, 79.11518859863281, -0.28080862760543823]
1.166;83.617;-0.278;[1.1660544872283936, 83.61740112304688, -0.27841025590896606]
1.477;83.41;-0.275;[1.477208137512207, 83.41011047363281, -0.27484285831451416]
1.523;79.49;-0.279;[1.5227258205413818, 79.49036407470703, -0.27860063314437866]
3.476;74.512;-0.282;[3.4755592346191406, 74.5119857788086, -0.2818187475204468]
2.158;78.417;-0.274;[2.158186912536621, 78.4169921875, -0.2735527753829956]
3.125;80.232;-0.274;[3.1252100467681885, 80.23230743408203, -0.2735797166824341]
